user_id,city,age,reg_method,reg_date,ex_date,gender
9976,13,29,9,20120110,20170922,female
23492,13,30,9,20110422,20180228,female
14079,5,17,4,20160603,20171004,male
15910,15,0,9,20161230,20180224,male
10531,13,26,9,20060310,20171014,male
14149,5,20,3,20131229,20180520,female
3477,13,27,3,20161222,20161225,male
8850,7,23,9,20120526,20170908,male
16469,13,27,9,20060825,20171003,female
5308,5,32,7,20160205,20171005,male
19375,15,21,9,20130423,20170904,male
15629,13,27,3,20120106,20170617,male
326,22,47,3,20161024,20170904,female
2045,13,25,9,20150109,20170831,male
8723,4,26,9,20151227,20180317,male
16090,20,25,9,20060717,20170930,male
2197,9,24,9,20060429,20170930,female
13515,9,34,7,20130508,20171002,female
12871,13,30,7,20110206,20170925,female
16057,5,21,9,20111021,20170930,female
2851,9,25,4,20170109,20170911,male
7964,5,30,4,20160807,20161211,male
10667,11,28,9,20130421,20181007,female
1946,4,28,9,20110308,20171002,male
6694,5,29,9,20120115,20171021,female
3075,11,25,9,20070706,20180803,male
18912,13,20,9,20101024,20170930,male
20384,5,39,9,20051020,20170930,female
16235,13,28,4,20160217,20171004,female
8822,5,34,9,20100310,20170908,female
10701,5,22,4,20160421,20170920,male
21547,15,40,9,20070426,20170809,female
18660,13,31,3,20160920,20170322,female
14235,5,34,7,20101125,20170913,female
17468,22,24,9,20110902,20171004,male
15976,13,23,3,20120527,20180602,male
14722,5,36,4,20160220,20170318,female
7269,6,22,9,20110611,20171004,male
20891,15,18,3,20120702,20141116,female
1248,4,21,9,20140516,20170812,female
22127,8,21,9,20140913,20170803,female
1959,22,28,7,20110815,20170710,female
6986,5,32,7,20131214,20171005,female
19178,13,33,9,20040403,20170825,male
16250,5,36,9,20080302,20171021,male
9148,5,22,9,20140804,20171010,female
10423,12,24,3,20111214,20170925,female
13505,5,32,7,20110518,20170918,female
11439,12,21,9,20101218,20161230,female
16101,22,20,9,20150112,20180602,female
8660,8,17,3,20161106,20170618,female
15484,12,28,7,20110510,20170920,female
4948,15,24,9,20130111,20171012,female
7373,13,25,9,20130514,20180210,female
4066,13,24,9,20111211,20170924,male
24498,1,44,3,20160131,20160207,male
5565,7,32,9,20061117,20171014,male
10684,22,26,4,20151106,20170928,male
16539,5,20,7,20130214,20170913,female
8175,15,27,4,20151209,20170920,male
9371,13,31,3,20141026,20170908,female
20932,9,25,9,20060401,20161010,female
9611,6,34,9,20040827,20170926,female
20418,1,17,4,20160209,20160829,male
17341,5,39,9,20110611,20171113,male
7207,13,29,3,20130821,20170724,female
23737,5,45,9,20130924,20170924,female
839,4,29,9,20111119,20170924,male
1550,13,19,3,20120107,20170309,female
14350,6,26,3,20140922,20170919,female
11524,8,18,7,20140628,20170930,female
23041,14,34,9,20110201,20170930,male
10042,5,47,9,20110629,20181024,male
15211,4,33,9,20041006,20180830,male
3059,15,20,9,20110819,20170912,male
4311,14,0,9,20160830,20170927,male
1789,4,22,3,20150507,20180102,female
16251,13,35,9,20040815,20170709,male
1172,13,50,9,20110821,20170922,male
17832,12,24,7,20130504,20171003,female
1589,1,17,3,20150911,20170831,male
17818,4,26,3,20160129,20170907,female
1425,4,25,3,20141011,20170714,male
12132,9,33,4,20161211,20171015,male
8758,5,27,4,20160413,20171116,male
3856,13,21,9,20160425,20180916,female
17609,13,45,9,20110222,20170612,male
22878,6,20,3,20150827,20150903,male
8777,6,28,9,20080605,20170925,male
2371,22,30,9,20160917,20171104,female
6786,15,25,3,20150805,20170912,male
14166,5,28,9,20150130,20171006,female
20226,13,28,9,20120524,20171006,female
16063,22,25,7,20170129,20170930,female
20090,8,29,4,20161026,20171004,female
9340,1,21,3,20150824,20180307,male
14195,11,61,9,20120609,20170915,male
7625,5,50,9,20061112,20171008,female
4462,4,24,3,20140529,20170916,male
24355,15,20,9,20101220,20170920,female
24225,1,16,4,20160318,20160411,female
18096,8,27,4,20170125,20170131,female
22720,17,30,7,20120831,20170930,male
12197,14,40,4,20160608,20160706,male
2871,5,17,9,20131026,20170711,female
13223,13,44,9,20061228,20170930,male
14112,12,26,3,20150321,20170902,male
10136,5,17,3,20150223,20170813,female
7374,1,62,4,20170114,20170120,male
10454,4,14,3,20170126,20170129,female
17416,18,14,4,20160301,20170925,female
4658,1,59,4,20161109,20170708,male
5375,10,19,9,20160116,20180117,male
17608,1,0,7,20110620,20170613,female
7890,18,22,7,20141003,20170915,male
11331,13,35,9,20131218,20170513,male
12248,13,38,7,20101208,20170930,female
789,15,24,9,20161028,20170506,female
4222,8,20,7,20140331,20170930,male
2723,7,30,9,20071012,20171028,male
13715,12,38,9,20141101,20170602,female
18793,4,26,4,20170120,20170124,male
21407,4,40,9,20080526,20170803,male
7273,15,21,9,20150320,20170910,female
11627,13,24,7,20120114,20170913,female
9226,13,24,3,20130807,20170907,male
14788,5,0,4,20160815,20170905,male
656,22,31,7,20131211,20170614,male
2426,22,24,9,20131226,20170928,male
20595,22,17,13,20170129,20170223,female
10509,13,31,7,20120605,20180617,female
4384,5,27,9,20111114,20170922,female
14338,5,22,9,20100411,20171028,male
18294,15,20,9,20111119,20171024,female
2178,4,23,3,20120117,20180917,female
5771,5,0,7,20131010,20170921,male
961,22,0,3,20140730,20171111,female
8216,15,28,9,20111112,20171020,female
12523,1,18,3,20160812,20170929,female
10123,15,31,9,20090413,20170910,male
23458,5,19,3,20130404,20181228,female
20083,22,31,3,20130530,20171006,female
3920,13,34,9,20121003,20171231,male
12041,5,24,9,20100103,20170727,male
2899,13,32,9,20100129,20171005,female
10284,8,15,9,20140325,20170415,male
2186,11,27,9,20110619,20171002,male
17828,1,44,4,20160304,20170902,male
19200,15,24,9,20090811,20170916,female
8763,5,18,7,20151121,20170920,male
16479,13,58,9,20070311,20170930,female
22869,13,38,9,20070116,20171019,male
2423,13,37,7,20100615,20170919,male
3845,4,22,9,20130209,20170726,female
21960,15,29,4,20161119,20170113,male
2709,14,32,3,20131030,20170911,male
14558,13,44,9,20060814,20170807,female
10880,12,24,7,20120118,20170921,female
20946,12,29,9,20070921,20170908,female
3205,5,21,3,20150511,20170917,male
21990,15,38,3,20130305,20171007,female
11858,12,28,9,20140125,20180206,female
178,13,23,4,20160311,20170913,male
19396,13,43,9,20121211,20171211,female
21081,17,26,3,20120512,20170914,male
19269,5,25,9,20061017,20170225,male
7064,12,36,9,20051024,20171022,female
18199,1,0,3,20170127,20170710,female
20710,1,25,3,20151130,20161102,female
16215,13,36,3,20131007,20170909,female
10186,11,25,3,20120907,20170907,male
7103,10,72,7,20130802,20171004,male
14177,13,21,3,20140105,20170910,male
15207,13,25,3,20130219,20171117,female
3384,22,28,3,20150401,20170328,female
2889,12,25,3,20131215,20171105,female
7220,5,39,7,20101223,20170920,female
24501,14,41,9,20051005,20171007,female
13217,13,36,7,20160922,20170922,female
11281,13,30,9,20111005,20171023,male
5657,5,52,3,20140119,20170930,female
4671,5,22,7,20130807,20170925,female
23182,12,33,3,20150907,20150914,female
94,5,34,9,20040423,20170930,female
15021,13,29,9,20080924,20170926,female
9486,13,21,9,20110503,20171021,female
1191,22,26,3,20150415,20171001,male
549,13,42,3,20130618,20170930,female
13071,5,35,9,20100320,20170918,male
4461,11,38,9,20091109,20170821,female
5750,13,19,9,20140907,20170913,female
467,10,27,9,20060627,20170913,male
10893,22,22,4,20160608,20171005,female
12858,22,29,9,20101217,20180305,male
308,5,36,9,20080522,20170907,male
2416,8,27,9,20100308,20170805,female
21624,13,28,7,20101005,20170811,male
1084,12,22,4,20160629,20161213,female
3732,9,30,3,20130119,20171006,male
8965,14,24,7,20140426,20170930,female
2689,4,22,7,20131218,20171003,female
16721,13,28,9,20101006,20171001,male
15155,5,31,3,20130205,20170928,female
6229,22,34,3,20161025,20171207,male
24250,15,14,4,20170124,20170304,female
7134,22,25,9,20150619,20170922,female
17125,15,33,9,20090624,20171027,female
11410,6,27,3,20130828,20171004,male
9056,4,29,9,20070722,20170930,male
13746,5,32,9,20051101,20170930,male
14191,12,38,9,20070906,20180216,male
1002,14,23,3,20141008,20170907,female
4565,13,17,4,20160103,20171205,female
10670,14,26,9,20161010,20170911,male
11944,4,28,3,20130409,20180314,male
8532,22,20,4,20170114,20170919,male
9765,15,26,3,20140803,20180920,female
19180,4,22,4,20161119,20161126,female
19134,10,27,4,20151010,20170609,male
23159,5,32,9,20081005,20170912,male
3067,13,19,3,20150503,20170914,male
4966,21,38,9,20040904,20180526,female
6546,5,48,4,20160305,20171007,female
24697,4,16,4,20151120,20170107,female
6853,13,37,9,20140421,20180917,female
3624,15,20,7,20141208,20170913,male
18762,22,35,3,20150130,20170807,male
3466,4,41,9,20101016,20170909,female
1192,13,27,9,20080808,20180408,male
408,13,43,9,20100206,20170808,female
16765,5,18,3,20120702,20171012,female
2181,5,32,9,20070824,20170922,male
6457,4,34,7,20170124,20170923,female
22899,5,29,4,20170123,20170228,male
4830,6,18,9,20150811,20171110,female
11905,5,26,9,20080906,20170514,male
12022,13,18,9,20140704,20170821,male
5089,12,35,3,20130107,20180129,female
8409,13,33,9,20110828,20170929,male
24881,9,22,3,20141024,20161110,female
8792,4,33,9,20060118,20170910,female
4148,6,32,9,20110702,20180103,female
11352,4,32,3,20150223,20170918,male
7502,1,36,4,20160808,20170926,male
20635,15,26,4,20151126,20170928,female
18066,5,27,4,20161029,20161113,male
10942,22,23,9,20150124,20170930,male
1104,5,26,3,20160928,20171121,female
10779,10,39,9,20111005,20171003,male
10405,13,29,4,20151022,20170209,male
7753,4,20,3,20140216,20170911,female
13752,4,29,3,20130831,20170911,male
4286,4,24,3,20150910,20171213,female
11729,5,33,9,20061022,20170918,male
23567,6,34,3,20161212,20161215,male
5643,13,35,9,20110322,20170918,male
14065,5,37,9,20061230,20170910,female
6190,5,23,3,20130118,20171009,male
11296,15,28,3,20120601,20170914,female
3835,13,23,3,20140113,20170927,male
10431,15,37,7,20140815,20170918,male
14167,4,20,7,20141231,20170930,female
7886,21,29,9,20091226,20180207,female
12083,13,21,3,20121110,20180526,male
13928,13,28,9,20130622,20170922,female
1908,13,41,9,20071203,20171226,female
14383,13,37,9,20090613,20170916,male
1041,4,20,13,20160826,20170925,male
10404,4,25,9,20051103,20170930,male
9532,15,45,9,20070609,20170615,female
8561,4,27,9,20071117,20170912,female
19529,1,19,4,20160628,20170709,male
4952,5,26,9,20101126,20171010,female
10694,9,25,7,20110924,20171005,male
2439,12,27,9,20110628,20171225,female
11214,5,40,9,20050410,20171027,male
7058,21,21,3,20140715,20171203,female
11228,13,24,9,20111021,20171227,male
19324,5,35,9,20040629,20180627,male
8860,5,26,3,20120719,20171030,male
18565,5,34,7,20111229,20171022,male
20580,13,20,9,20090604,20170916,female
2140,13,28,3,20130130,20170603,male
2625,4,27,9,20100101,20170930,male
7899,5,27,9,20110205,20170930,male
16547,10,36,9,20090314,20171007,female
9788,13,26,3,20150831,20171007,male
2690,17,34,9,20051124,20171004,female
18711,1,14,3,20161113,20161204,female
3263,4,27,3,20151122,20170809,male
8919,15,24,9,20070119,20171227,female
14352,6,35,9,20130521,20171201,male
19286,5,26,9,20110217,20170526,female
7606,4,25,4,20160605,20170927,female
18330,5,25,4,20161026,20161223,male
1291,5,29,9,20110131,20171023,female
9885,13,26,9,20110730,20170501,male
4883,5,22,9,20130831,20170919,male
24687,13,17,4,20160404,20170708,male
3717,9,29,7,20120111,20170913,male
6831,14,22,9,20141006,20171005,male
16811,5,32,7,20120823,20171001,male
5287,13,25,3,20131110,20170814,male
4417,3,32,4,20151231,20170924,male
359,13,27,4,20151112,20170809,female
4812,13,28,3,20120824,20180102,female
1982,22,31,9,20110114,20171006,male
3016,15,24,9,20110219,20171016,male
8426,12,28,3,20130323,20170517,female
11713,15,25,9,20071006,20170919,male
18204,14,17,7,20150619,20170918,male
12824,13,0,3,20140918,20171027,female
6408,3,36,9,20120526,20171016,female
18705,1,42,4,20161114,20161213,female
12658,1,0,7,20121127,20170930,female
4010,15,24,9,20050309,20170920,female
1772,6,26,3,20130629,20170911,female
4261,5,19,9,20080523,20170630,female
9813,5,37,9,20101110,20170912,female
8894,21,31,9,20050701,20170930,female
23774,10,18,3,20160902,20161205,female
12057,10,23,7,20121225,20170924,female
19329,4,23,9,20111209,20170613,male
8568,13,21,9,20111107,20170507,male
11122,15,24,3,20130407,20171021,male
7601,4,59,9,20071208,20170228,female
22473,13,39,9,20090119,20171001,male
3896,5,36,9,20110314,20171006,female
979,6,23,3,20130911,20180406,female
8571,13,25,9,20100820,20171001,female
1970,4,21,3,20150620,20170609,female
21757,1,20,3,20150808,20170916,male
17357,5,35,9,20091201,20170711,male
818,13,28,9,20110402,20170929,female
3249,14,0,9,20140517,20170913,female
1736,18,26,7,20160204,20171004,male
23648,1,44,3,20150815,20170319,male
22502,8,17,3,20170119,20170122,male
16066,22,30,9,20100928,20170809,female
1799,10,26,9,20110302,20171021,female
8478,4,28,9,20110716,20170919,male
18307,4,21,7,20140125,20170925,male
11072,6,41,3,20150915,20171217,male
16495,22,0,9,20150802,20180102,female
166,22,26,9,20080129,20170928,male
16754,4,30,9,20040331,20170917,female
23671,11,39,9,20111016,20170917,male
16070,22,21,9,20080318,20170405,female
8678,4,21,3,20150513,20180405,male
12830,5,50,9,20051111,20170930,female
21609,13,27,9,20090424,20170930,female
17647,4,36,4,20160418,20170817,female
6020,15,24,7,20160220,20170920,male
9451,13,23,3,20141114,20180523,male
12584,13,32,7,20101103,20170922,male
3219,15,20,3,20131208,20170418,male
7532,13,31,9,20130903,20171009,female
15396,22,24,3,20120605,20170918,male
615,6,26,9,20070714,20170808,male
7453,4,27,3,20150908,20170930,female
4819,5,23,3,20121125,20180412,female
2892,15,27,3,20150601,20180518,male
1757,15,24,9,20110218,20171002,male
24011,12,29,3,20111222,20171012,female
9811,5,40,9,20050702,20180525,female
476,4,18,3,20111224,20170808,male
17432,22,26,3,20130908,20171008,female
22241,4,53,7,20160123,20170923,female
15165,13,42,9,20110302,20170930,female
5972,4,30,7,20110310,20171002,female
10825,15,27,3,20150113,20171031,male
15794,9,35,7,20130415,20170917,male
8533,14,45,7,20100901,20171001,male
14331,14,35,9,20070423,20180128,male
5729,11,35,7,20101119,20170927,female
24380,21,15,4,20160609,20160612,female
23111,13,30,9,20060502,20170917,male
13999,13,29,9,20080506,20171009,male
5315,13,34,9,20100812,20170912,male
14912,12,19,4,20161112,20170910,female
5773,5,35,9,20040816,20171113,male
12946,5,43,9,20061113,20170930,male
20465,14,25,4,20160229,20161212,female
2328,15,29,3,20120930,20171008,male
16831,6,27,3,20161207,20170116,male
8336,22,26,9,20090224,20180913,male
24365,1,24,3,20161231,20170613,male
19538,15,27,3,20130103,20171005,male
16948,8,49,9,20071231,20171002,male
3904,5,36,4,20151016,20171006,female
4590,22,23,3,20151025,20170909,female
2311,1,21,3,20150817,20170923,female
21296,22,30,3,20121204,20170712,male
18948,4,26,9,20160223,20171115,male
12313,4,26,3,20150402,20180413,male
1284,5,23,9,20100413,20171017,female
19888,15,28,7,20110225,20170925,female
5093,13,22,9,20111217,20170930,male
2517,4,29,3,20120608,20171010,male
10176,13,24,9,20070811,20171111,female
1059,13,26,9,20070222,20170930,female
608,12,30,9,20081112,20170930,male
17922,22,28,7,20130923,20171008,female
2791,14,21,9,20091112,20171026,female
4748,6,15,3,20161223,20161226,female
17959,1,23,4,20161223,20161229,female
21701,18,20,3,20140107,20170710,male
20381,4,22,4,20161002,20171006,female
13001,13,23,3,20120115,20170923,female
12756,15,28,9,20051112,20170916,male
14340,18,20,9,20150825,20180410,female
24247,5,42,4,20161228,20170716,male
13890,4,23,3,20150428,20170928,female
14107,13,22,3,20150721,20170919,male
7754,4,25,3,20121217,20170930,male
15217,13,36,9,20111207,20170910,female
9707,13,39,9,20071115,20170912,female
10578,5,47,4,20160804,20170615,female
3094,21,28,9,20110319,20170923,male
4668,5,31,3,20141112,20171001,male
18196,5,31,3,20141101,20170118,female
22452,13,30,9,20060215,20170828,male
18969,15,33,9,20090326,20170406,male
3452,5,39,7,20101207,20171004,male
22072,22,35,9,20080821,20170426,male
16276,5,31,3,20120512,20170921,male
4445,5,23,4,20161207,20180201,female
18257,6,36,3,20120807,20170921,female
4709,15,21,4,20151203,20171023,male
15613,8,18,9,20120512,20170922,male
4184,4,25,3,20120811,20170926,female
4029,15,30,3,20120718,20171008,male
14971,13,27,7,20120526,20170923,female
24357,5,27,9,20121223,20170822,male
1990,4,24,9,20120109,20171009,female
10606,8,21,9,20141129,20171005,male
4033,5,22,4,20160202,20180519,female
4871,13,24,3,20141025,20170918,male
2368,13,35,3,20140428,20170919,female
15089,13,23,9,20111031,20171027,male
10805,13,23,9,20100428,20170913,female
16847,15,18,3,20140218,20161222,male
3542,13,22,3,20111223,20171005,male
2199,5,21,3,20120106,20170828,male
180,22,27,9,20101127,20170918,female
22353,6,27,9,20071212,20170505,female
4688,5,35,7,20101110,20170930,male
4238,14,34,7,20140728,20171123,female
18598,5,28,9,20151126,20170201,male
21894,1,25,3,20141225,20150101,male
15203,22,29,3,20130427,20171003,female
6662,13,37,9,20061128,20171024,male
19197,21,39,9,20100414,20170923,female
15975,4,46,7,20130623,20170923,female
9613,22,42,4,20160112,20171005,female
24304,1,19,3,20160301,20170615,male
7349,17,23,7,20161123,20170923,male
5579,13,24,9,20110319,20171031,female
14129,21,23,3,20150916,20170923,male
17764,5,42,9,20060301,20170203,male
16595,21,17,3,20140127,20170610,female
20068,14,30,4,20161018,20170110,male
6590,15,24,9,20120606,20170913,female
8767,4,18,3,20141010,20161228,female
9205,5,27,4,20160102,20170917,male
4355,6,17,3,20150625,20171122,male
13554,5,39,9,20060427,20170930,female
6490,13,32,9,20120528,20170802,female
2965,4,27,3,20150405,20170226,male
15187,13,23,3,20121221,20171013,male
18753,4,35,9,20101117,20170920,male
14381,1,34,4,20160229,20170710,male
19050,1,42,7,20130918,20170713,female
2442,5,26,7,20110726,20171017,male
3791,13,31,9,20131012,20171013,male
17842,15,27,7,20130701,20180628,male
17980,4,16,3,20130604,20170915,male
4793,18,26,7,20130119,20170918,female
17108,3,23,9,20101002,20170814,female
18472,15,29,9,20071006,20170930,female
331,4,20,7,20140515,20170914,female
11390,13,24,3,20150719,20170930,female
22754,12,45,9,20110207,20170910,male
23641,15,52,9,20110415,20170903,female
10917,15,18,7,20151219,20170919,male
21434,4,21,4,20161114,20170809,female
17999,5,36,9,20110130,20180612,male
8840,4,21,4,20160130,20161120,female
293,5,25,9,20041017,20171002,female
2020,5,25,9,20111127,20170718,male
12551,9,24,7,20130806,20170930,female
11263,22,31,3,20150615,20170916,male
16478,22,23,3,20141231,20170912,male
10612,13,0,4,20160621,20170217,male
22867,13,32,9,20070225,20171007,male
11852,21,30,9,20100309,20170202,female
3730,4,40,9,20070825,20170930,female
3120,22,22,4,20160116,20170926,male
6508,3,28,9,20120721,20171002,male
8033,4,25,9,20110918,20170614,male
12170,5,47,3,20150519,20171020,female
5183,1,18,7,20150221,20170921,male
14216,8,25,4,20160201,20170210,female
16448,18,21,4,20160827,20170315,male
21299,13,23,3,20121030,20170930,female
6586,5,30,9,20101204,20170912,female
7686,5,0,7,20140629,20170910,female
24749,5,41,9,20110910,20170915,male
8893,13,26,3,20150709,20180823,male
5628,13,31,9,20100226,20171010,female
24741,13,42,9,20120516,20170906,female
7807,17,23,9,20140205,20171008,male
10038,5,22,9,20170113,20170120,male
5306,4,3,9,20150610,20170910,female
24510,13,38,9,20071007,20170615,male
3818,15,42,9,20140304,20170917,male
7507,4,44,9,20090712,20171123,female
7654,4,18,9,20150617,20170902,male
10401,4,27,9,20060317,20170825,male
13038,6,35,9,20040718,20171002,male
1452,15,24,3,20161031,20170910,male
3792,5,27,7,20110829,20171001,male
8797,15,29,9,20110508,20170913,female
16111,15,20,9,20141127,20170917,female
5776,4,31,7,20111222,20170717,female
16381,15,24,4,20161225,20170102,male
306,18,24,9,20110613,20170930,male
15638,15,25,3,20130206,20170918,female
2725,9,25,9,20161103,20171207,male
13559,8,23,9,20131123,20170609,female
13178,5,33,7,20120721,20171001,male
20980,12,49,9,20051003,20170930,female
19520,6,40,7,20100710,20170917,male
11523,5,19,9,20121231,20170927,male
15802,5,22,9,20121106,20170420,female
43,1,48,7,20160222,20170921,female
8665,13,22,3,20160824,20171015,male
8903,13,33,9,20080504,20171008,female
18193,4,31,9,20080105,20170922,female
17813,5,39,9,20130608,20170908,male
11048,4,32,9,20041025,20171001,female
5463,6,22,3,20150115,20170924,female
17618,22,19,3,20150926,20161225,male
19906,5,28,9,20140328,20170930,male
7598,4,29,9,20040731,20170919,male
3445,22,24,9,20110419,20170930,male
7793,15,44,7,20130129,20170930,female
19229,1,19,3,20160919,20170808,male
17567,13,24,9,20120916,20171011,male
15056,22,32,9,20121016,20170927,male
6927,13,34,9,20050828,20171019,female
1254,22,24,9,20100110,20171022,female
20407,4,30,9,20110509,20170930,male
14023,22,40,7,20140630,20170930,female
18920,15,20,4,20151008,20170715,female
19900,5,30,3,20160305,20170818,male
3603,5,27,9,20120118,20180122,male
18755,15,18,4,20161229,20170223,male
10613,22,24,9,20061107,20170926,male
7778,13,25,9,20110220,20170904,male
11882,5,20,9,20141007,20180317,male
12360,5,16,4,20161120,20170730,female
6249,10,32,9,20051025,20170921,female
18381,13,24,4,20151220,20170924,male
12465,13,31,9,20060409,20170930,female
13744,22,32,9,20040330,20170930,female
18717,13,24,9,20150716,20170910,female
315,14,18,3,20160306,20170811,male
14500,4,0,9,20041228,20170930,female
21519,13,26,9,20111014,20171110,male
24242,11,21,9,20141014,20161216,male
11088,13,21,7,20140909,20170617,female
18280,1,0,3,20150801,20170610,female
20840,13,42,9,20150919,20180106,female
12430,13,42,9,20091129,20180124,male
20731,4,33,9,20061217,20170926,female
4692,13,30,9,20051103,20171001,male
20648,18,34,9,20110928,20170809,female
9162,15,45,7,20160116,20170915,male
4121,13,31,9,20110205,20171031,male
10696,6,27,9,20120904,20180407,female
18783,22,30,3,20130131,20170810,female
5472,5,24,9,20110925,20170930,male
21575,1,20,4,20161017,20161030,male
16324,4,25,4,20160205,20170917,male
2487,13,0,9,20050710,20170809,female
15045,4,38,4,20160201,20171020,male
12447,5,50,3,20161126,20161203,male
21229,16,0,9,20160610,20170910,female
6734,22,26,7,20160308,20170908,male
2934,5,25,9,20110313,20170906,female
22123,3,38,9,20070608,20170930,male
3702,4,26,3,20130801,20170930,male
16338,13,33,9,20090527,20131015,female
22515,1,18,3,20151128,20161120,male
11891,13,28,7,20160326,20170930,female
11840,5,30,9,20100920,20170930,male
16838,3,59,9,20110731,20170610,male
13843,5,24,4,20160809,20170915,male
12086,6,21,7,20160209,20170909,male
14371,4,20,3,20160811,20170527,female
4211,4,26,9,20080229,20171007,female
15627,14,0,3,20141213,20170923,male
14699,14,22,3,20160305,20170914,male
15113,18,35,7,20131107,20170921,female
17183,13,28,9,20081215,20170912,male
10143,22,16,7,20121217,20170917,male
22491,13,28,9,20161227,20170929,male
3250,4,35,9,20050415,20171006,male
636,13,43,9,20100429,20171023,male
9118,22,22,3,20131111,20170610,male
9812,1,39,7,20130515,20170908,male
5880,5,20,9,20141213,20170901,male
14268,3,26,3,20161204,20161207,male
4361,4,21,3,20120811,20180812,female
9904,4,20,3,20140131,20170911,male
20103,4,49,9,20110407,20170930,male
21597,14,18,4,20170125,20170129,female
21733,5,31,9,20070614,20170930,female
4309,13,26,9,20110829,20171005,male
13114,10,28,4,20160305,20170913,male
4486,13,27,9,20101003,20170930,male
11973,15,33,9,20091102,20180212,female
5647,15,19,7,20140628,20180218,male
16705,22,28,7,20110315,20170907,male
11604,15,37,9,20090612,20171013,male
21959,5,36,9,20061231,20180629,female
11348,4,27,3,20130310,20170609,female
23496,1,21,4,20160223,20161201,female
17961,13,28,9,20061021,20171001,female
6221,13,30,9,20071125,20170923,female
2477,4,19,9,20110912,20180206,male
1095,17,28,3,20121025,20161221,male
12332,13,24,3,20120717,20170507,male
12618,4,20,3,20120526,20170709,male
13532,1,15,4,20161110,20161117,male
5896,4,34,9,20060728,20171001,female
1326,5,34,9,20101025,20170923,female
11199,5,24,9,20120728,20171005,male
3911,13,42,3,20121227,20180120,female
2287,4,30,9,20071230,20170318,female
8606,14,37,7,20131214,20171005,male
17523,13,18,3,20120705,20120712,male
12354,18,29,9,20070727,20171006,male
10809,4,47,9,20050719,20170930,female
14538,21,31,9,20060324,20170913,male
16570,4,29,9,20061113,20170905,female
8862,22,29,9,20060527,20170921,female
1687,15,25,9,20060606,20170201,female
16837,10,32,3,20141008,20170816,male
300,10,25,9,20161027,20180313,female
10525,13,20,3,20160628,20170613,male
1348,13,21,9,20100911,20170206,female
2148,4,35,4,20160611,20180202,female
6184,13,23,3,20140322,20171030,female
16508,5,43,9,20110607,20171001,male
16093,13,23,3,20120108,20171012,female
7546,5,66,9,20161116,20180107,female
7611,4,20,3,20150822,20180519,male
14632,13,24,9,20160212,20170920,female
8454,13,30,9,20041012,20171109,female
13202,15,22,9,20070301,20180913,male
5153,22,26,3,20120706,20171006,female
15263,6,25,9,20150102,20170816,male
7285,5,25,4,20160326,20171028,male
13829,10,31,9,20090319,20171004,female
8554,5,24,7,20120706,20170805,male
13528,15,28,7,20110630,20170930,male
14549,12,20,3,20150118,20180204,male
3084,14,20,7,20160808,20170908,male
16307,14,20,7,20130625,20170913,male
12484,5,38,9,20141218,20171017,female
11177,4,17,4,20160627,20170214,male
2759,5,21,3,20120715,20170310,female
17697,4,29,7,20110326,20170921,female
4420,10,45,9,20060122,20180110,female
20193,14,19,7,20130910,20170919,male
24469,18,28,9,20161203,20161206,female
21708,22,17,9,20130818,20170110,female
4586,22,25,7,20151027,20170930,female
20584,14,27,3,20150320,20170927,male
6947,15,32,7,20110224,20170930,female
4293,5,34,9,20070928,20171019,female
18183,22,21,3,20150621,20170802,female
595,10,34,7,20101207,20171007,male
9561,9,23,3,20150317,20170307,male
18729,13,35,4,20161019,20170921,female
12672,4,30,9,20050925,20170311,female
21183,4,35,9,20141120,20171018,female
8085,5,18,4,20160401,20171130,male
16613,4,36,9,20110123,20181021,female
7685,1,26,4,20160904,20170608,male
17007,13,27,3,20130507,20170918,female
10050,12,27,9,20130124,20180223,male
18797,13,28,9,20080624,20171021,male
1655,15,27,9,20050319,20170930,male
7050,13,28,9,20110127,20171030,male
1101,8,21,9,20081012,20170614,male
23139,13,37,9,20040802,20170930,male
12008,4,23,9,20110820,20170930,male
11643,1,27,3,20161223,20161226,female
16151,4,30,9,20100213,20170910,male
15445,22,33,9,20101129,20180805,female
647,5,22,9,20130410,20170614,female
2008,4,32,9,20100529,20180914,male
3281,5,46,9,20080419,20170930,male
17579,13,22,3,20140220,20171124,male
2846,5,18,3,20140923,20180211,male
15958,1,20,4,20161223,20170323,female
15689,22,0,9,20050823,20170923,male
20346,6,43,3,20150612,20170609,male
10452,15,42,4,20161011,20180108,male
14351,4,49,9,20110514,20170912,male
1157,17,30,9,20060903,20170930,male
557,13,17,3,20161018,20170808,female
19916,12,38,9,20110916,20171018,female
3069,13,25,9,20110314,20170825,female
6468,14,26,7,20140925,20170912,female
17124,22,16,3,20140701,20170822,female
8469,13,20,3,20120615,20180302,female
2151,5,23,9,20070918,20170924,female
11165,5,31,9,20060102,20171030,female
23005,5,33,9,20101108,20170930,male
14480,13,57,7,20121026,20170924,female
8588,5,23,3,20150114,20171025,female
17466,15,32,9,20070628,20171011,male
24738,7,14,3,20130707,20130714,female
13352,22,42,9,20051125,20170930,female
19525,22,23,3,20130502,20170717,male
23252,5,32,9,20130830,20170610,male
760,6,35,9,20070914,20171029,male
14051,11,29,9,20090827,20170610,female
2177,22,28,9,20110609,20170526,male
9795,22,19,4,20160424,20170610,male
151,5,25,3,20141112,20170917,female
793,5,34,9,20110322,20170927,male
5444,13,60,9,20051020,20170930,female
